timestamp,Accx,Accy,Accz
25520,-0.302,-0.342,0.384
25560,-0.263,-0.166,0.411
25600,-0.293,-0.064,0.396
25640,-0.31,0.03,0.456
25680,-0.252,0.026,0.568
25720,-0.213,0.138,0.629
25760,-0.12,0.101,0.744
25800,0.022,0.187,0.869
25840,0.008,0.322,1.009
25880,0.054,0.214,1.126
25920,0.088,0.407,1.279
25960,-0.014,0.369,1.421
26000,0.014,0.364,1.462
26040,-0.056,0.306,1.601
26080,-0.016,0.137,1.573
26120,-0.033,-0.027,1.593
26160,0.09,-0.192,1.536
26200,0.192,-0.307,1.445
26240,0.169,-0.334,1.253
26280,0.169,-0.365,1.136
26320,0.22,-0.322,0.999
26360,0.139,-0.334,0.873
26400,0.106,-0.302,0.784
26440,0.118,-0.26,0.696
26480,0.088,-0.247,0.651
26520,0.077,-0.109,0.66
26560,0.13,-0.027,0.695
26600,0.138,0.03,0.693
26640,0.121,0.165,0.744
26680,0.036,0.324,0.864
26720,-0.214,0.529,1.235
26760,-0.233,0.504,1.406
26800,-0.181,0.19,1.328
26840,-0.093,0.103,1.124
26880,-0.028,-0.001,1.005
26920,0.057,-0.008,0.929
26960,0.011,0.041,0.901
27000,0.039,0.085,0.991
27040,0.018,0.156,1.18
27080,-0.079,0.226,1.297
27120,-0.217,0.16,1.437
27160,-0.213,0.102,1.473
27200,-0.174,0.113,1.424
27240,-0.199,0.017,1.295
27280,-0.19,0.047,1.1
27320,-0.233,-0.069,0.977
27360,-0.165,-0.054,0.866
27400,-0.242,-0.016,0.699
27440,-0.279,-0.101,0.694
27480,-0.161,-0.164,0.639
27520,-0.228,-0.24,0.575
27560,-0.306,-0.294,0.548
27600,-0.295,-0.359,0.467
27640,-0.307,-0.365,0.419
27680,-0.34,-0.276,0.416
27720,-0.367,-0.169,0.411
27760,-0.352,-0.032,0.466
27800,-0.281,0.078,0.515
27840,-0.229,0.163,0.644
27880,-0.113,0.133,0.696
27920,-0.082,0.195,0.837
27960,0.028,0.27,0.952
28000,0.003,0.379,1.026
28040,0.019,0.375,1.117
28080,0.105,0.44,1.256
28120,0.1,0.367,1.415
28160,0.181,0.392,1.556
28200,0.171,0.308,1.617
28240,0.19,0.161,1.602
28280,0.228,-0.038,1.536
28320,0.247,-0.145,1.457
28360,0.306,-0.27,1.339
28400,0.293,-0.289,1.222
28440,0.307,-0.334,1.099
28480,0.275,-0.364,0.992
28520,0.211,-0.297,0.873
28560,0.095,-0.193,0.753
28600,0.075,-0.193,0.635
28640,0.058,-0.105,0.518
28680,0.03,-0.032,0.464
28720,0.101,0.025,0.462
28760,0.133,0.185,0.618
28800,0.048,0.362,0.84
28840,-0.151,0.699,1.361
28880,-0.152,0.679,1.516
28920,-0.184,0.389,1.376
28960,-0.109,0.19,1.148
29000,-0.015,-0.077,0.944
29040,0.002,-0.177,0.808
29080,0.049,0.01,0.922
29120,0.148,0.207,1.082
29160,0.093,0.291,1.128
29200,-0.005,0.294,1.232
29240,-0.072,0.184,1.257
29280,-0.229,0.085,1.298
29320,-0.239,-0.017,1.318
29360,-0.221,-0.048,1.282
29400,-0.24,-0.081,1.167
29440,-0.275,-0.064,1.106
29480,-0.321,-0.06,0.92
29520,-0.396,-0.1,0.731
29560,-0.327,-0.102,0.687
29600,-0.329,-0.266,0.51
29640,-0.374,-0.224,0.46
29680,-0.337,-0.37,0.457
29720,-0.279,-0.388,0.388
29760,-0.325,-0.277,0.428
29800,-0.225,-0.157,0.499
29840,-0.139,-0.049,0.499
29880,-0.138,-0.044,0.57
29920,-0.112,0.052,0.711
29960,0.006,0.088,0.771
30000,-0.007,0.279,0.886
30040,-0.036,0.332,1.027
30080,0.026,0.465,1.122
30120,0.047,0.556,1.248
30160,0.047,0.597,1.394
30200,0.083,0.499,1.421
30240,0.073,0.428,1.445
30280,0.09,0.28,1.454
30320,0.13,0.143,1.464
30360,0.138,0.072,1.44
30400,0.166,0.016,1.389
30440,0.212,-0.07,1.339
30480,0.261,-0.129,1.197
30520,0.242,-0.208,1.055
30560,0.205,-0.246,0.951
30600,0.185,-0.256,0.895
30640,0.162,-0.271,0.843
30680,0.099,-0.251,0.733
30720,0.056,-0.173,0.654
30760,0.046,-0.061,0.58
30800,0.057,-0.047,0.601
30840,0.072,0.089,0.671
30880,0.055,0.228,0.816
30920,-0.067,0.417,1.244
30960,-0.178,0.609,1.497
31000,-0.236,0.368,1.288
31040,-0.199,0.105,0.936
31080,-0.104,-0.037,0.821
31120,0.034,0.021,0.969
31160,0.056,0.1,1.096
31200,-0.123,0.166,1.142
31240,-0.202,0.125,1.267
31280,-0.277,0.143,1.37
31320,-0.319,0.073,1.443
31360,-0.286,0.131,1.457
31400,-0.276,0.079,1.349
31440,-0.303,0.057,1.104
31480,-0.36,0.069,0.862
31520,-0.371,0.073,0.698
31560,-0.278,0.021,0.606
31600,-0.261,-0.077,0.536
31640,-0.358,-0.232,0.473
31680,-0.341,-0.234,0.381
31720,-0.332,-0.303,0.333
31760,-0.265,-0.367,0.339
31800,-0.267,-0.345,0.332
31840,-0.329,-0.171,0.368
31880,-0.296,-0.066,0.457
31920,-0.172,0.04,0.575
31960,-0.129,0.158,0.693
32000,-0.039,0.18,0.796
32040,0.115,0.288,0.893
32080,0.074,0.379,1.063
32120,0.104,0.446,1.177
32160,0.102,0.566,1.383
32200,0.12,0.593,1.499
32240,0.092,0.566,1.542
32280,0.09,0.475,1.555
32320,0.091,0.236,1.504
32360,0.091,0.08,1.496
32400,0.141,-0.058,1.477
32440,0.183,-0.219,1.45
32480,0.254,-0.23,1.364
32520,0.228,-0.251,1.239
32560,0.187,-0.271,1.123
32600,0.144,-0.259,0.944
32640,0.083,-0.251,0.811
32680,0.022,-0.3,0.686
32720,0.024,-0.298,0.584
32760,-0.075,-0.247,0.533
32800,-0.05,-0.155,0.568
32840,0.034,-0.081,0.622
32880,0.111,0.022,0.626
32920,0.11,0.165,0.636
32960,0.06,0.322,0.875
33000,-0.198,0.635,1.374
33040,-0.262,0.723,1.569
33080,-0.235,0.328,1.37
33120,-0.161,0.172,1.145
33160,-0.018,-0.062,0.933
33200,-0.001,-0.026,0.81
33240,-0.041,0.102,0.774
33280,-0.032,0.022,0.832
33320,0.009,0.085,0.899
33360,-0.033,0.047,1.023
33400,-0.08,0.162,1.193
33440,-0.129,0.278,1.457
33480,-0.13,0.231,1.57
33520,-0.163,0.229,1.593
33560,-0.148,0.187,1.489
33600,-0.147,0.106,1.31
33640,-0.207,0.064,1.043
33680,-0.259,0.09,0.841
33720,-0.305,0.045,0.612
33760,-0.331,-0.09,0.494
33800,-0.263,-0.185,0.422
33840,-0.32,-0.29,0.388
33880,-0.317,-0.351,0.379
33920,-0.25,-0.399,0.385
33960,-0.259,-0.364,0.421
34000,-0.289,-0.241,0.407
34040,-0.3,-0.126,0.496
34080,-0.268,-0.032,0.653
34120,-0.11,0.017,0.758
34160,-0.044,0.132,0.804
34200,-0.014,0.218,0.885
34240,0.083,0.271,0.983
34280,0.021,0.465,1.122
34320,0.105,0.502,1.229
34360,0.145,0.612,1.293
34400,0.136,0.505,1.359
34440,0.191,0.385,1.408
34480,0.166,0.28,1.48
34520,0.21,0.106,1.584
34560,0.26,0.002,1.601
34600,0.289,-0.122,1.509
34640,0.341,-0.227,1.404
34680,0.325,-0.296,1.254
34720,0.294,-0.328,1.068
