timestamp,Accx,Accy,Accz
7880,-0.137,0.057,0.967
7920,-0.164,0.016,0.773
7960,-0.243,0.026,0.604
8000,-0.244,-0.007,0.453
8040,-0.251,0.006,0.429
8080,-0.209,0.029,0.459
8120,-0.206,-0.055,0.496
8160,-0.218,-0.094,0.545
8200,-0.243,-0.024,0.65
8240,-0.244,-0.027,0.644
8280,-0.248,-0.05,0.876
8320,-0.217,-0.081,0.93
8360,-0.192,-0.109,1.004
8400,-0.139,-0.092,1.059
8440,-0.078,-0.032,1.138
8480,-0.006,-0.065,1.214
8520,0.062,-0.03,1.319
8560,0.086,-0.075,1.27
8600,0.085,-0.038,1.35
8640,0.116,-0.021,1.4
8680,0.053,-0.032,1.19
8720,0.011,-0.02,1.034
8760,0.054,-0.027,1.003
8800,0.089,-0.052,0.967
8840,0.084,-0.061,0.947
8880,0.082,-0.059,0.926
8920,0.095,-0.036,0.957
8960,0.075,-0.044,0.954
9000,0.064,-0.043,1.002
9040,0.113,-0.005,1.007
9080,0.131,-0.098,1.016
9120,0.077,-0.154,1.025
9160,0.123,0.014,1.15
9200,0.078,-0.009,1.134
9240,-0.026,-0.017,1.188
9280,-0.051,0.042,1.28
9320,-0.021,0.087,1.281
9360,-0.023,0.197,1.172
9400,-0.084,0.283,1.162
9440,0.002,0.248,1.127
9480,-0.076,0.134,1.067
9520,-0.142,0.137,1.006
9560,-0.179,0.141,0.915
9600,-0.198,0.088,0.834
9640,-0.193,0.119,0.797
9680,-0.254,0.112,0.663
9720,-0.303,0.099,0.494
9760,-0.321,0.102,0.456
9800,-0.27,0.05,0.487
9840,-0.243,-0.048,0.506
9880,-0.215,-0.026,0.564
9920,-0.218,-0.079,0.66
9960,-0.158,-0.089,0.712
10000,-0.142,-0.08,0.822
10040,-0.198,-0.081,0.83
10080,-0.252,-0.017,0.953
10120,-0.252,-0.036,0.973
10160,-0.267,0.02,1.073
10200,-0.219,0.006,1.086
10240,-0.132,-0.033,1.185
10280,-0.06,-0.032,1.209
10320,-0.052,0.051,1.25
10360,-0.005,0.09,1.299
10400,0.048,-0.037,1.316
10440,0.041,-0.049,1.263
10480,-0.002,0.007,1.186
10520,0.002,-0.031,1.018
10560,0.007,-0.011,0.967
10600,0.033,-0.001,0.961
10640,0.051,-0.027,0.951
10680,0.054,-0.039,0.944
10720,0.078,-0.034,0.973
10760,0.064,-0.059,1.003
10800,0.098,-0.048,1.049
10840,0.094,-0.054,1.118
10880,0.066,-0.041,1.121
10920,0.029,0.015,1.14
10960,0.024,0.021,1.19
11000,-0.005,-0.069,1.279
11040,-0.029,-0.116,1.219
11080,-0.091,-0.025,1.134
11120,-0.12,0.005,1.071
11160,-0.058,-0.04,1.056
11200,-0.077,-0.008,1
11240,-0.112,0.043,0.9
11280,-0.224,0.052,0.874
11320,-0.199,0.083,0.899
11360,-0.254,0.071,0.838
11400,-0.287,0.118,0.765
11440,-0.258,0.021,0.756
11480,-0.237,0.008,0.699
11520,-0.244,-0.025,0.72
11560,-0.243,-0.042,0.614
11600,-0.286,-0.017,0.466
11640,-0.297,-0.016,0.513
11680,-0.231,-0.049,0.65
11720,-0.202,-0.038,0.745
11760,-0.245,-0.011,0.744
11800,-0.244,0.001,0.829
11840,-0.199,-0.038,0.892
11880,-0.188,-0.061,1.046
11920,-0.188,-0.08,1.007
11960,-0.144,-0.051,1.184
12000,-0.098,-0.13,1.127
12040,-0.112,-0.06,1.092
12080,-0.095,-0.046,1.205
12120,-0.014,-0.065,1.141
12160,0.014,-0.066,1.279
12200,0.086,-0.067,1.314
12240,0.067,-0.097,1.227
12280,0.052,-0.055,1.135
12320,0.04,-0.02,1.052
12360,0.04,-0.041,0.979
12400,0.049,-0.048,0.973
12440,0.065,-0.053,0.981
12480,0.059,-0.088,0.99
12520,0.055,-0.072,1.018
12560,0.059,-0.061,1.061
12600,0.055,-0.056,1.081
12640,0.048,-0.069,1.14
12680,0.035,-0.098,1.188
12720,-0.005,-0.129,1.174
12760,0.016,-0.097,1.222
12800,-0.034,-0.121,1.173
12840,-0.119,-0.085,1.202
12880,-0.159,-0.068,1.137
12920,-0.211,-0.029,1.029
12960,-0.2,0.031,1.017
13000,-0.18,-0.018,0.848
13040,-0.263,-0.003,0.811
13080,-0.253,0.01,0.786
13120,-0.293,-0.03,0.661
13160,-0.361,-0.024,0.585
13200,-0.378,-0.028,0.606
13240,-0.329,-0.056,0.616
13280,-0.312,-0.036,0.571
13320,-0.207,-0.04,0.656
13360,-0.14,-0.049,0.654
13400,-0.108,-0.068,0.743
13440,-0.114,-0.126,0.809
13480,-0.162,-0.077,0.788
13520,-0.169,-0.038,0.862
13560,-0.174,-0.095,0.885
13600,-0.198,-0.086,0.98
13640,-0.207,-0.097,0.993
13680,-0.208,-0.073,1.141
13720,-0.155,-0.075,1.227
13760,-0.118,-0.086,1.297
13800,-0.073,-0.102,1.322
13840,-0.049,-0.089,1.344
13880,-0.056,-0.035,1.274
13920,-0.077,-0.021,1.159
13960,-0.089,-0.035,1.048
14000,-0.06,-0.055,1.023
14040,-0.07,-0.065,0.999
14080,-0.079,-0.085,0.962
14120,-0.065,-0.097,0.974
14160,-0.087,-0.124,0.937
14200,-0.115,-0.105,0.908
14240,-0.131,-0.077,0.924
14280,-0.138,-0.091,0.934
14320,-0.132,-0.074,0.94
14360,-0.133,-0.051,0.95
14400,-0.149,-0.068,0.968
14440,-0.134,-0.069,0.985
14480,-0.145,-0.09,0.976
14520,-0.148,-0.085,0.984
14560,-0.132,-0.093,0.989
14600,-0.128,-0.098,0.997
14640,-0.131,-0.083,1.002
14680,-0.125,-0.081,1
14720,-0.131,-0.077,0.992
14760,-0.141,-0.083,0.968
14800,-0.155,-0.086,0.959
14840,-0.15,-0.091,0.957
14880,-0.152,-0.091,0.961
14920,-0.159,-0.094,0.973
14960,-0.154,-0.119,0.984
15000,-0.148,-0.095,0.984
15040,-0.169,-0.081,0.969
15080,-0.16,-0.078,0.98
15120,-0.151,-0.092,0.968
15160,-0.153,-0.076,0.981
15200,-0.156,-0.058,0.986
15240,-0.153,-0.05,0.997
15280,-0.155,-0.063,1.01
15320,-0.177,-0.07,1.032
15360,-0.191,-0.105,1.016
15400,-0.216,-0.134,0.944
15440,-0.212,-0.153,0.944
15480,-0.163,-0.145,0.969
15520,-0.183,-0.14,0.844
15560,-0.19,-0.111,0.777
15600,-0.081,-0.026,0.818
15640,-0.096,-0.05,0.823
15680,-0.115,-0.043,0.801
15720,-0.088,-0.047,0.763
15760,-0.049,-0.094,0.929
15800,0.066,-0.114,1.203
15840,0.066,-0.066,1.363
15880,0.055,-0.028,1.468
15920,0.041,-0.085,1.435
15960,-0.028,-0.07,1.371
16000,-0.044,-0.034,1.401
16040,-0.047,-0.035,1.303
16080,-0.147,0.035,1.144
16120,-0.148,0.034,1.074
16160,-0.098,0.028,1.041
16200,-0.146,0.063,0.946
16240,-0.198,0.09,0.873
16280,-0.181,0.082,0.839
16320,-0.199,0.077,0.75
16360,-0.237,0.025,0.584
16400,-0.279,0.03,0.398
16440,-0.309,0.077,0.27
16480,-0.356,-0.004,0.191
16520,-0.309,-0.1,0.31
16560,-0.239,-0.135,0.486
16600,-0.189,-0.078,0.664
16640,-0.132,-0.062,0.88
16680,-0.026,-0.073,1.221
16720,-0.001,-0.052,1.322
16760,-0.02,-0.011,1.429
16800,-0.033,0.017,1.324
16840,-0.099,0.021,1.228
16880,-0.1,0.001,1.064
16920,-0.07,-0.054,1.004
16960,0.029,-0.053,1.122
17000,0.035,-0.06,1.203
17040,0.062,-0.071,1.254
17080,0.07,-0.03,1.212
17120,0.011,0.003,1.12
17160,0.007,-0.003,1.06
17200,-0.008,-0.008,1.018
17240,-0.021,-0.005,1.029
17280,-0.007,-0.035,1.032
17320,-0.004,-0.061,1.028
17360,-0.047,-0.085,1.028
17400,-0.084,-0.09,0.989
17440,-0.145,-0.074,0.949
17480,-0.199,-0.054,0.943
17520,-0.227,-0.075,0.926
17560,-0.234,-0.078,0.921
17600,-0.247,-0.073,0.924
17640,-0.253,-0.082,0.913
17680,-0.257,-0.094,0.915
17720,-0.275,-0.108,0.957
17760,-0.28,-0.117,1.002
17800,-0.319,-0.142,1.043
17840,-0.335,-0.187,1.189
17880,-0.34,-0.261,1.223
17920,-0.423,-0.217,1.151
17960,-0.481,-0.168,1.051
18000,-0.492,-0.104,0.926
18040,-0.472,-0.005,0.773
18080,-0.398,0.004,0.684
18120,-0.419,-0.01,0.546
18160,-0.414,-0.034,0.431
18200,-0.409,-0.011,0.303
18240,-0.316,0.001,0.329
18280,-0.296,-0.085,0.386
18320,-0.274,-0.093,0.435
18360,-0.287,-0.097,0.508
18400,-0.268,-0.088,0.599
18440,-0.208,-0.091,0.829
18480,-0.119,-0.148,0.95
18520,-0.041,-0.182,1.149
18560,0.055,-0.136,1.278
18600,0.089,-0.184,1.422
18640,0.152,-0.228,1.445
18680,0.164,-0.155,1.427
18720,0.165,-0.13,1.356
18760,0.135,-0.113,1.301
18800,0.092,-0.108,1.146
18840,0.054,-0.102,1.048
18880,0.07,-0.082,1.021
18920,0.07,-0.112,0.998
18960,0.06,-0.102,0.972
19000,0.051,-0.092,0.982
19040,0.052,-0.111,1.006
19080,0.037,-0.112,1.006
19120,0.026,-0.114,0.974
19160,0.011,-0.063,0.955
19200,-0.035,-0.055,0.93
19240,-0.07,-0.044,0.925
19280,-0.078,-0.053,0.932
19320,-0.067,-0.069,0.961
19360,-0.072,-0.082,0.967
19400,-0.067,-0.091,0.96
19440,-0.064,-0.083,0.969
19480,-0.059,-0.079,0.985
19520,-0.059,-0.084,0.986
19560,-0.054,-0.085,1.013
19600,-0.06,-0.089,1.05
19640,-0.062,-0.085,1.11
19680,-0.066,-0.099,1.149
19720,-0.087,-0.134,1.182
19760,-0.104,-0.174,1.225
19800,-0.107,-0.185,1.243
19840,-0.143,-0.221,1.124
19880,-0.168,-0.149,1.071
19920,-0.177,-0.09,1.011
19960,-0.246,-0.102,0.885
20000,-0.22,-0.086,0.882
20040,-0.251,-0.146,0.804
20080,-0.298,-0.147,0.816
20120,-0.255,-0.106,0.811
20160,-0.29,-0.197,0.786
20200,-0.324,-0.157,0.747
20240,-0.383,-0.125,0.58
20280,-0.409,-0.1,0.505
20320,-0.377,-0.057,0.459
20360,-0.361,-0.051,0.443
20400,-0.292,-0.054,0.606
20440,-0.24,-0.085,0.67
20480,-0.208,-0.06,0.746
20520,-0.148,-0.077,0.897
20560,-0.107,-0.14,0.998
20600,-0.059,-0.054,1.143
20640,0.003,-0.054,1.289
20680,0.057,-0.099,1.27
20720,0.118,-0.119,1.222
20760,0.179,-0.081,1.22
20800,0.182,0.022,1.25
20840,0.207,0.026,1.285
20880,0.209,-0.037,1.195
20920,0.135,-0.018,1.089
20960,0.096,0,1.003
21000,0.082,-0.015,0.964
21040,0.067,-0.044,0.95
21080,0.073,-0.034,0.995
21120,0.078,-0.045,1.001
21160,0.065,-0.051,1.005
21200,0.094,-0.106,1.006
21240,0.101,-0.056,1.049
21280,0.113,-0.035,1.148
21320,0.106,-0.035,1.227
21360,0.113,-0.051,1.326
21400,0.033,-0.083,1.267
21440,-0.036,-0.094,1.27
21480,0.016,-0.023,1.252
21520,-0.087,-0.17,1.003
21560,-0.168,0.061,0.993
21600,-0.156,-0.024,0.888
21640,-0.22,-0.01,0.726
21680,-0.32,0.083,0.521
21720,-0.372,0.049,0.356
21760,-0.352,0.074,0.289
21800,-0.277,0.041,0.325
21840,-0.212,0.01,0.383
21880,-0.127,0.003,0.495
21920,-0.065,0.02,0.64
21960,-0.052,-0.053,0.788
22000,-0.024,-0.075,0.938
22040,-0.043,-0.187,1.034
22080,0.023,-0.164,1.235
22120,0.021,-0.196,1.249
22160,-0.068,-0.064,1.322
22200,-0.04,-0.112,1.33
22240,0.007,-0.123,1.287
22280,0.032,-0.079,1.279
22320,0.031,-0.076,1.217
22360,0.047,-0.039,1.134
22400,0.06,-0.075,1.078
22440,0.101,-0.091,1.02
22480,0.115,-0.1,0.978
22520,0.133,-0.104,1.014
22560,0.154,-0.146,1.053
22600,0.124,-0.154,1.067
22640,0.115,-0.178,1.239
22680,0.159,-0.15,1.458
22720,0.137,-0.206,1.419
22760,-0.035,-0.194,1.328
22800,-0.047,-0.08,1.301
22840,-0.12,-0.116,1.074
22880,-0.153,-0.087,0.976
22920,-0.147,-0.077,0.78
