timestamp,Accx,Accy,Accz
21600,0.118,-0.179,1.121
21640,0.193,0.023,1.362
21680,0.297,0.273,1.674
21720,0.316,0.24,1.617
21760,0.221,0.066,1.289
21800,0.111,-0.03,1.053
21840,0.14,-0.103,0.954
21880,0.273,-0.121,1.129
21920,0.348,0.042,1.352
21960,0.212,-0.074,1.337
22000,0.077,-0.173,1.148
22040,-0.068,-0.327,1.164
22080,-0.006,-0.578,1.099
22120,0.017,-0.549,1.053
22160,-0.043,-0.374,0.919
22200,-0.045,-0.224,0.863
22240,0.003,-0.11,0.807
22280,-0.045,-0.018,0.656
22320,-0.142,0.086,0.607
22360,-0.155,0.281,0.737
22400,-0.155,0.437,0.925
22440,-0.193,0.56,1.114
22480,-0.241,0.583,1.173
22520,-0.303,0.463,1.176
22560,-0.272,0.258,1.108
22600,-0.222,0.063,1.026
22640,-0.165,-0.149,0.902
22680,-0.152,-0.287,0.75
22720,-0.184,-0.264,0.632
22760,-0.125,-0.243,0.534
22800,-0.142,-0.229,0.435
22840,-0.172,-0.254,0.396
22880,-0.17,-0.241,0.472
22920,-0.156,-0.19,0.548
22960,-0.175,-0.112,0.664
23000,-0.104,-0.192,0.719
23040,-0.032,-0.153,0.892
23080,-0.063,-0.118,0.872
23120,-0.026,-0.1,1.175
23160,0.047,-0.119,1.318
23200,0.041,0.06,1.471
23240,0.123,0.267,1.814
23280,0.245,0.346,1.99
23320,0.114,0.243,1.524
23360,-0.036,0.107,1.084
23400,-0.015,-0.051,0.783
23440,0.162,-0.114,0.782
23480,0.22,-0.158,1.044
23520,0.305,-0.075,1.468
23560,0.288,-0.046,1.563
23600,0.07,-0.055,1.471
23640,0.022,-0.183,1.281
23680,-0.052,-0.368,1.045
23720,-0.087,-0.467,0.87
23760,-0.009,-0.335,0.785
23800,-0.065,-0.175,0.73
23840,-0.126,-0.11,0.579
23880,-0.158,0.013,0.524
23920,-0.134,0.089,0.626
23960,-0.093,0.3,0.838
24000,-0.138,0.607,1.001
24040,-0.194,0.531,1.082
24080,-0.247,0.46,1.121
24120,-0.254,0.269,1.06
24160,-0.253,0.112,1.004
24200,-0.203,-0.085,0.921
24240,-0.121,-0.311,0.825
24280,-0.043,-0.368,0.742
24320,-0.03,-0.371,0.671
24360,-0.024,-0.317,0.609
24400,-0.061,-0.217,0.58
24440,-0.112,-0.196,0.552
24480,-0.162,-0.153,0.543
24520,-0.139,-0.112,0.584
24560,-0.088,-0.095,0.627
24600,-0.006,-0.128,0.702
24640,0.046,-0.201,0.873
24680,0.096,-0.181,1.035
24720,0.018,-0.025,1.276
24760,0.146,0.259,1.838
24800,0.376,0.126,2.119
24840,0.375,0.182,1.881
24880,0.074,0.071,1.301
24920,-0.043,0.072,0.923
24960,0.113,-0.065,0.673
25000,0.267,-0.064,0.665
25040,0.31,-0.004,1.098
25080,0.443,0.07,1.383
25120,0.349,-0.017,1.341
25160,0.093,-0.089,1.372
25200,0.12,-0.202,1.442
25240,-0.012,-0.341,1.45
25280,0.019,-0.278,1.351
25320,0.008,-0.239,1.177
25360,-0.014,-0.286,0.956
25400,-0.011,-0.212,0.818
25440,-0.083,-0.133,0.596
25480,-0.167,-0.125,0.464
25520,-0.178,-0.02,0.457
25560,-0.135,0.155,0.578
25600,-0.166,0.409,0.704
25640,-0.183,0.581,0.844
25680,-0.182,0.524,0.97
25720,-0.244,0.414,1.012
25760,-0.318,0.265,0.946
25800,-0.374,0.088,0.898
25840,-0.323,-0.191,0.899
25880,-0.208,-0.315,0.921
25920,-0.084,-0.474,0.869
25960,-0.019,-0.486,0.718
26000,-0.068,-0.304,0.54
26040,-0.142,-0.137,0.513
26080,-0.119,-0.043,0.561
26120,-0.116,-0.082,0.578
26160,-0.134,-0.154,0.645
26200,-0.099,-0.129,0.703
26240,-0.114,-0.143,0.846
26280,-0.064,-0.162,0.973
26320,0.005,-0.027,1.15
26360,-0.026,0.116,1.455
26400,0.124,0.182,1.852
26440,0.307,0.37,1.955
26480,0.155,0.22,1.582
26520,0.05,0.116,1.142
26560,-0.004,0.07,0.831
26600,0.108,-0.029,0.792
26640,0.406,0.083,1.276
26680,0.387,0.024,1.586
26720,0.264,-0.071,1.472
26760,0.085,-0.146,1.301
26800,-0.011,-0.07,1.273
26840,0.046,0.012,1.229
26880,0.008,-0.161,1.123
26920,-0.069,-0.137,0.975
26960,-0.088,-0.077,0.903
27000,-0.072,-0.148,0.81
27040,-0.117,-0.127,0.63
27080,-0.179,-0.048,0.634
27120,-0.192,0.012,0.615
27160,-0.19,0.11,0.593
27200,-0.208,0.188,0.638
27240,-0.21,0.451,0.797
27280,-0.22,0.488,0.87
27320,-0.24,0.445,0.913
27360,-0.253,0.367,0.971
27400,-0.329,0.167,0.948
27440,-0.343,-0.047,0.887
27480,-0.216,-0.201,0.884
27520,-0.144,-0.313,0.782
27560,-0.051,-0.288,0.71
27600,0.035,-0.35,0.609
27640,-0.043,-0.241,0.597
27680,-0.099,-0.139,0.616
27720,-0.064,-0.166,0.609
27760,-0.103,-0.181,0.664
27800,-0.05,-0.182,0.74
27840,-0.02,-0.078,0.912
27880,-0.031,-0.06,1.003
27920,-0.098,-0.102,1.133
27960,0.011,-0.129,1.318
28000,0.158,-0.068,1.729
28040,0.214,0.206,1.889
28080,0.153,0.176,1.667
28120,0.057,0.081,1.211
28160,0.03,-0.063,0.956
28200,0.176,-0.186,0.868
28240,0.253,-0.207,0.962
28280,0.242,-0.123,1.084
28320,0.159,0.009,1.03
28360,0.115,-0.126,0.846
28400,0.167,-0.194,1.039
28440,0.249,-0.05,1.615
28480,0.208,-0.142,1.687
28520,0.059,-0.258,1.505
28560,-0.033,-0.273,1.34
28600,0.103,-0.296,1.124
28640,0.053,-0.121,0.953
28680,-0.082,-0.037,0.837
28720,-0.121,-0.097,0.698
28760,-0.142,-0.127,0.67
28800,-0.181,-0.083,0.486
28840,-0.199,-0.005,0.443
28880,-0.222,0.15,0.526
28920,-0.22,0.402,0.665
28960,-0.246,0.571,0.844
29000,-0.229,0.59,0.976
29040,-0.253,0.435,1.066
29080,-0.301,0.252,1.001
29120,-0.325,0.096,0.934
29160,-0.292,-0.081,0.957
29200,-0.149,-0.347,0.844
29240,-0.098,-0.363,0.798
29280,-0.027,-0.434,0.661
29320,0.012,-0.392,0.608
29360,-0.001,-0.302,0.577
29400,-0.059,-0.181,0.578
29440,-0.069,-0.139,0.581
29480,-0.073,-0.125,0.654
29520,-0.031,-0.112,0.704
29560,0.021,-0.031,0.958
29600,0.091,-0.033,1.081
29640,0.087,-0.244,1.168
29680,0.207,0.026,1.435
29720,0.235,0.158,1.779
29760,0.309,0.236,1.903
29800,0.271,0.318,1.707
29840,0.099,0.257,1.28
29880,0.074,-0.01,0.844
29920,0.215,-0.186,0.789
29960,0.385,-0.213,0.945
30000,0.318,-0.029,1.118
30040,0.191,0.079,1.052
30080,0.029,-0.045,0.981
30120,0.107,-0.106,1.28
30160,0.236,-0.265,1.68
30200,0.16,-0.379,1.603
30240,0.058,-0.18,1.404
30280,-0.031,-0.199,1.146
30320,-0.099,-0.217,0.874
30360,-0.091,-0.071,0.743
30400,-0.105,-0.053,0.739
30440,-0.071,-0.144,0.559
30480,-0.119,-0.103,0.483
30520,-0.14,-0.021,0.523
30560,-0.13,0.194,0.667
30600,-0.144,0.488,0.807
30640,-0.227,0.623,0.934
30680,-0.212,0.547,1.007
30720,-0.19,0.308,1
30760,-0.244,0.151,0.925
30800,-0.256,-0.071,0.843
30840,-0.179,-0.394,0.807
30880,-0.048,-0.425,0.783
30920,-0.013,-0.41,0.659
30960,-0.005,-0.332,0.653
31000,0,-0.167,0.67
31040,-0.097,0.026,0.697
31080,-0.125,-0.091,0.679
31120,-0.077,-0.121,0.689
31160,-0.101,-0.152,0.719
31200,-0.069,0.014,0.949
31240,-0.018,-0.024,0.919
31280,-0.083,-0.049,1.192
31320,0.087,0.065,1.41
31360,0.115,0.047,1.642
31400,0.179,0.285,1.712
31440,0.142,0.379,1.612
31480,0.083,0.282,1.338
31520,0.171,0.033,1.008
31560,0.189,-0.061,0.846
31600,0.269,-0.098,0.957
31640,0.32,-0.014,1.216
31680,0.225,0.085,1.259
31720,0.097,-0.072,1.071
31760,0.01,-0.201,1.092
31800,0.047,-0.154,1.412
31840,0.089,-0.033,1.54
31880,-0.039,-0.083,1.314
31920,-0.099,-0.088,1.14
31960,-0.034,-0.022,1.008
32000,-0.075,-0.088,0.86
32040,-0.104,-0.144,0.682
32080,-0.138,-0.11,0.543
32120,-0.112,-0.125,0.477
32160,-0.111,0.016,0.506
32200,-0.126,0.319,0.723
32240,-0.153,0.459,0.832
32280,-0.183,0.654,0.991
32320,-0.226,0.591,1.052
32360,-0.228,0.294,1.011
32400,-0.221,0.206,0.994
32440,-0.216,0.029,0.966
32480,-0.167,-0.267,0.874
32520,-0.101,-0.349,0.803
32560,0.004,-0.461,0.673
32600,0.032,-0.386,0.607
32640,0.029,-0.181,0.617
32680,-0.014,-0.106,0.604
32720,-0.055,-0.058,0.622
32760,-0.04,-0.046,0.676
32800,-0.066,-0.233,0.663
32840,-0.033,-0.071,0.885
32880,0.069,-0.017,1.043
32920,0.021,-0.133,1.146
32960,0.026,-0.083,1.443
33000,0.147,0.132,1.617
33040,0.153,0.325,1.823
33080,0.158,0.34,1.659
33120,0.145,0.188,1.238
33160,0.123,-0.081,0.939
33200,0.171,-0.091,0.821
33240,0.282,-0.064,1.045
33280,0.302,-0.009,1.346
33320,0.238,0.029,1.416
33360,0.086,-0.112,1.229
33400,-0.044,-0.198,1.196
33440,-0.113,-0.192,1.286
33480,-0.129,-0.201,1.336
33520,-0.071,-0.239,1.205
33560,-0.139,-0.149,1.07
33600,-0.156,-0.141,0.833
33640,-0.109,-0.219,0.736
33680,-0.033,-0.127,0.552
33720,-0.091,-0.111,0.437
33760,-0.145,-0.016,0.519
33800,-0.108,0.261,0.76
33840,-0.14,0.477,0.952
33880,-0.26,0.568,1.049
33920,-0.304,0.47,1.073
33960,-0.317,0.299,1.053
34000,-0.293,0.09,0.978
34040,-0.269,-0.045,0.875
