timestamp,Accx,Accy,Accz
7840,-0.266,-0.133,0.968
7880,-0.272,-0.15,0.861
7920,-0.206,-0.101,0.808
7960,-0.256,-0.066,0.733
8000,-0.147,0.194,0.665
8040,-0.183,0.32,0.937
8080,-0.141,0.465,0.788
8120,-0.11,0.532,0.889
8160,-0.053,0.491,0.83
8200,-0.068,0.395,0.789
8240,-0.126,0.268,0.725
8280,-0.164,0.118,0.646
8320,-0.177,-0.026,0.603
8360,-0.194,-0.088,0.67
8400,-0.196,-0.144,0.641
8440,-0.221,-0.27,0.677
8480,-0.191,-0.322,0.764
8520,-0.15,-0.387,0.854
8560,-0.094,-0.343,0.987
8600,-0.118,-0.362,1.065
8640,-0.08,-0.36,1.114
8680,-0.066,-0.302,1.254
8720,0.004,-0.318,1.243
8760,0.032,-0.213,1.231
8800,0.008,-0.045,1.258
8840,0.032,0.034,1.176
8880,0.053,0.118,1.177
8920,0.013,0.269,1.187
8960,-0.018,0.37,1.208
9000,0.007,0.398,1.197
9040,0.026,0.309,1.088
9080,0.012,0.212,0.984
9120,0.03,0.144,0.881
9160,0.018,0.022,0.769
9200,0.025,-0.039,0.718
9240,0.03,-0.076,0.711
9280,0.018,-0.13,0.712
9320,0.042,-0.207,0.705
9360,0.052,-0.197,0.76
9400,0.061,-0.25,0.792
9440,0.083,-0.294,0.885
9480,0.115,-0.253,0.988
9520,0.129,-0.278,1.135
9560,0.165,-0.269,1.244
9600,0.161,-0.299,1.333
9640,0.203,-0.284,1.284
9680,0.205,-0.179,1.18
9720,0.175,-0.022,1.105
9760,0.19,0.164,1.012
9800,0.174,0.34,0.975
9840,0.161,0.473,1.05
9880,0.277,0.35,1.028
9920,0.328,0.085,0.979
9960,0.257,-0.048,0.969
10000,0.285,-0.047,1.027
10040,0.19,0.096,0.974
10080,0.203,0.009,0.979
10120,0.221,-0.247,0.909
10160,0.24,-0.093,1.055
10200,0.144,0.11,1.036
10240,0.174,-0.048,0.948
10280,0.195,-0.125,1.117
10320,0.224,0.06,1.433
10360,0.218,0.057,1.49
10400,-0.06,-0.197,1.239
10440,-0.254,-0.281,1.189
10480,-0.066,-0.209,1.091
10520,-0.008,-0.005,1.046
10560,-0.085,0.225,1.051
10600,-0.051,0.327,0.979
10640,-0.074,0.345,0.932
10680,-0.024,0.528,1.011
10720,0.002,0.464,0.911
10760,-0.011,0.397,0.801
10800,-0.066,0.294,0.714
10840,-0.091,0.199,0.625
10880,-0.127,0.014,0.517
10920,-0.188,-0.08,0.511
10960,-0.136,-0.241,0.542
11000,-0.151,-0.306,0.594
11040,-0.175,-0.322,0.664
11080,-0.184,-0.413,0.728
11120,-0.14,-0.473,0.844
11160,-0.165,-0.398,1.029
11200,-0.163,-0.327,1.132
11240,-0.144,-0.295,1.192
11280,-0.085,-0.166,1.236
11320,-0.103,-0.034,1.259
11360,-0.04,0.063,1.22
11400,0.003,0.201,1.259
11440,0.014,0.396,1.269
11480,0.027,0.407,1.177
11520,0.077,0.335,1.18
11560,0.112,0.371,1.099
11600,0.094,0.316,1.09
11640,0.106,0.204,1.016
11680,0.095,0.174,0.98
11720,0.035,0.08,0.893
11760,0.051,-0.034,0.795
11800,0.076,-0.066,0.762
11840,0.078,-0.143,0.749
11880,0.088,-0.215,0.684
11920,0.054,-0.235,0.724
11960,0.06,-0.26,0.731
12000,0.038,-0.271,0.845
12040,0.094,-0.267,0.973
12080,0.112,-0.216,1.124
12120,0.114,-0.178,1.263
12160,0.159,-0.2,1.267
12200,0.172,-0.174,1.286
12240,0.224,-0.061,1.227
12280,0.248,-0.041,1.157
12320,0.275,0.103,1.099
12360,0.265,0.167,1.087
12400,0.321,0.245,1.028
12440,0.304,0.414,0.943
12480,0.25,0.232,0.975
12520,0.423,-0.184,0.907
12560,0.373,-0.126,1.01
12600,0.156,0.052,1.098
12640,0.318,-0.115,0.951
12680,0.276,-0.36,0.85
12720,0.247,-0.079,0.955
12760,0.28,0.14,1.188
12800,0.232,-0.044,1.309
12840,0.265,-0.16,1.364
12880,0.156,-0.066,1.528
12920,0.028,-0.273,1.365
12960,-0.134,-0.398,1.231
13000,-0.127,-0.14,1.128
13040,-0.064,-0.03,0.985
13080,-0.085,0.009,0.833
13120,-0.065,0.283,0.921
13160,0.002,0.406,0.732
13200,-0.043,0.384,0.809
13240,-0.007,0.442,0.821
13280,-0.042,0.383,0.759
13320,-0.11,0.304,0.752
13360,-0.088,0.193,0.696
13400,-0.116,0.036,0.626
13440,-0.167,-0.03,0.581
13480,-0.219,-0.107,0.658
13520,-0.188,-0.19,0.683
13560,-0.161,-0.302,0.707
13600,-0.189,-0.349,0.792
13640,-0.141,-0.39,0.839
13680,-0.164,-0.409,0.881
13720,-0.167,-0.338,1.014
13760,-0.133,-0.355,1.086
13800,-0.113,-0.345,1.176
13840,-0.069,-0.281,1.229
13880,-0.043,-0.204,1.249
13920,-0.001,-0.138,1.222
13960,0.001,0,1.185
14000,0.021,0.084,1.187
14040,0.025,0.215,1.134
14080,-0.002,0.383,1.149
14120,0.01,0.431,1.14
14160,0.05,0.468,1.154
14200,0.053,0.395,1.094
14240,0.065,0.243,0.979
14280,0.081,0.137,0.919
14320,0.083,0.049,0.869
14360,0.08,-0.051,0.815
14400,0.082,-0.103,0.761
14440,0.063,-0.17,0.773
14480,0.069,-0.215,0.755
14520,0.055,-0.249,0.767
14560,0.057,-0.27,0.807
14600,0.07,-0.293,0.876
14640,0.103,-0.262,0.982
14680,0.104,-0.282,1.081
14720,0.151,-0.284,1.158
14760,0.19,-0.267,1.207
14800,0.229,-0.184,1.255
14840,0.233,-0.13,1.186
14880,0.241,-0.037,1.113
14920,0.217,0.096,1.079
14960,0.24,0.269,0.957
15000,0.179,0.402,0.982
15040,0.244,0.339,1.024
15080,0.307,0.225,1.039
15120,0.282,0.094,1.009
15160,0.289,0.061,1.019
15200,0.231,0.003,0.986
15240,0.276,-0.144,0.89
15280,0.273,-0.191,0.968
15320,0.289,-0.049,1.153
15360,0.241,0.042,1.2
15400,0.237,0.017,1.216
15440,0.195,-0.211,1.163
15480,0.028,-0.233,1.422
15520,0.009,-0.291,1.265
15560,-0.114,-0.238,1.179
15600,-0.088,-0.011,1.169
15640,-0.015,0.122,1.031
15680,0.003,0.196,0.996
15720,0.009,0.345,0.928
15760,0.034,0.38,0.834
15800,0.007,0.375,0.823
15840,-0.028,0.353,0.789
15880,-0.055,0.301,0.755
15920,-0.08,0.2,0.684
15960,-0.125,0.089,0.657
16000,-0.136,-0.01,0.61
16040,-0.152,-0.126,0.643
16080,-0.11,-0.24,0.652
16120,-0.128,-0.286,0.696
16160,-0.123,-0.371,0.777
16200,-0.077,-0.488,0.825
16240,-0.067,-0.497,0.922
16280,-0.097,-0.44,1.073
16320,-0.089,-0.448,1.105
16360,-0.045,-0.335,1.237
16400,-0.04,-0.197,1.287
16440,-0.035,-0.099,1.217
16480,-0.024,0.149,1.22
16520,-0.023,0.297,1.133
16560,0,0.382,1.128
16600,0.043,0.477,1.241
16640,0.092,0.324,1.19
16680,0.066,0.266,1.134
16720,0.052,0.198,1.021
16760,0.056,0.06,0.879
16800,0.067,-0.015,0.781
16840,0.065,-0.07,0.719
16880,0.051,-0.124,0.706
16920,0.055,-0.174,0.719
16960,0.076,-0.214,0.774
17000,0.101,-0.277,0.805
17040,0.122,-0.31,0.929
17080,0.187,-0.341,1.005
17120,0.219,-0.319,1.2
17160,0.26,-0.267,1.226
17200,0.256,-0.256,1.214
17240,0.282,-0.229,1.133
17280,0.292,-0.171,1.031
17320,0.268,-0.004,0.972
17360,0.27,0.238,0.99
17400,0.249,0.327,0.983
17440,0.334,0.44,1.043
17480,0.382,0.296,1.088
17520,0.429,0.048,0.999
17560,0.389,-0.026,0.966
17600,0.371,0.112,1.066
17640,0.41,0.204,1.113
17680,0.344,-0.033,0.961
17720,0.244,0.092,1.241
17760,0.268,-0.045,1.295
17800,0.187,-0.202,1.323
17840,0.059,-0.202,1.349
17880,-0.021,-0.205,1.423
17920,0.057,-0.439,1.15
17960,0.004,-0.403,1.034
18000,0.008,-0.271,0.965
18040,-0.015,-0.242,0.883
18080,-0.051,-0.2,0.734
18120,-0.157,-0.072,0.639
18160,-0.221,0.025,0.736
18200,-0.208,0.115,0.809
18240,-0.12,0.367,0.894
18280,-0.136,0.551,1.007
18320,-0.077,0.527,0.935
18360,-0.08,0.567,0.959
18400,-0.098,0.408,0.864
18440,-0.119,0.287,0.762
18480,-0.156,0.167,0.694
18520,-0.171,0.057,0.619
18560,-0.206,0.003,0.65
18600,-0.177,-0.14,0.641
18640,-0.19,-0.225,0.7
18680,-0.166,-0.289,0.781
18720,-0.124,-0.396,0.816
18760,-0.143,-0.364,0.936
18800,-0.161,-0.377,1.029
18840,-0.138,-0.415,1.107
18880,-0.087,-0.374,1.203
18920,-0.078,-0.306,1.225
18960,-0.053,-0.161,1.239
19000,-0.035,-0.066,1.199
19040,-0.029,-0.051,1.145
19080,0.01,0.073,1.184
19120,0.068,0.161,1.159
19160,0.043,0.276,1.236
19200,0.056,0.4,1.249
19240,0.106,0.391,1.19
19280,0.118,0.301,1.111
19320,0.114,0.248,0.982
19360,0.089,0.165,0.879
19400,0.095,0.109,0.783
19440,0.062,0.039,0.766
19480,0.09,-0.02,0.728
19520,0.08,-0.201,0.694
19560,0.112,-0.338,0.754
19600,0.125,-0.372,0.814
19640,0.12,-0.417,0.894
19680,0.154,-0.446,0.911
19720,0.147,-0.398,1.047
19760,0.182,-0.365,1.126
19800,0.214,-0.305,1.179
19840,0.241,-0.296,1.166
19880,0.276,-0.259,1.087
19920,0.298,-0.049,1.007
19960,0.285,0.262,0.974
20000,0.213,0.5,1.143
20040,0.278,0.554,1.132
20080,0.341,0.18,1.052
20120,0.351,-0.03,1.072
20160,0.403,-0.083,1.025
20200,0.339,0.084,1.007
20240,0.369,-0.026,1.069
20280,0.411,-0.121,1.223
